sample_id,shop_id,item_id,item_category_id,date_block_num,text_file
ad8f3403-8475-435c-b3c2-2551ad32d970,2,2166,23,29,train_text.parquet
ad8f3403-8475-435c-b3c2-2551ad32d970,44,6272,40,30,train_text.parquet
ad8f3403-8475-435c-b3c2-2551ad32d970,22,2950,2,25,train_text.parquet
ad8f3403-8475-435c-b3c2-2551ad32d970,50,1388,30,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,19,8958,65,29,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,49,11992,40,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,42,2543,23,29,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,45,9187,40,24,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,38,3559,30,19,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,41,3410,28,26,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,25,3137,55,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,0,1553,19,29,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,25,10425,55,29,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,37,1315,19,24,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,13,2542,19,28,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,15,3368,28,28,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,48,12093,40,28,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,30,1874,19,26,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,25,9088,43,28,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,32,3060,35,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,47,11853,40,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,38,8981,64,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,25,5547,40,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,50,6281,40,26,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,41,8646,40,22,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,22,91,45,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,22,5953,55,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,38,3180,22,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,25,7804,57,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,42,3410,28,28,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,32,1783,19,24,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,22,1389,19,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,50,3559,30,19,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,19,1074,55,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,21,3745,19,30,train_text.parquet
57f7e7d3-d6d2-4d55-a183-77868ccef709,45,9914,40,24,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,22,5586,37,24,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,13,12229,83,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,5,12120,40,26,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,45,4207,6,27,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,19,2251,40,24,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,19,2858,55,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,20,4140,28,20,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,43,1388,30,27,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,0,1680,23,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,9,6213,19,27,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,19,1879,19,24,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,2,1683,30,29,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,22,886,30,19,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,3,3816,30,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,46,8318,31,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,43,6655,30,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,15,1981,20,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,37,6655,30,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,22,6212,19,26,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,38,882,30,28,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,45,10226,57,26,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,25,10246,55,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,14,3569,30,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,45,877,30,27,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,25,8555,63,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,22,2540,30,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,0,2770,19,20,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,21,5542,40,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,22,9026,65,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,4,3407,28,28,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,18,1554,23,30,train_text.parquet
0a48c2ab-8f57-4226-bcfe-99631a684c6c,28,8277,30,17,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,38,883,30,29,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,19,1868,23,26,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,13,1895,30,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,22,7592,55,27,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,13,1121,23,28,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,3,6656,30,23,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,45,1687,23,27,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,8606,70,29,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,35,9008,65,27,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,47,3406,28,26,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,7239,57,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,19,15,57,28,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,49,5968,40,26,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,42,4593,40,29,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,19,8969,64,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,2075,55,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,42,1120,30,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,48,2305,22,26,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,33,10892,49,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,1370,28,26,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,45,2761,30,25,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,3,2433,28,27,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,49,1589,75,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,19,1007,55,25,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,44,6281,40,24,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,12,1554,23,24,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,9,882,30,23,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,28,3381,30,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,2950,2,27,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,21,126,73,30,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,2919,2,15,train_text.parquet
2506b945-1585-493f-8a12-adc354284fdc,25,6656,30,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,25,4290,37,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,44,9009,64,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,49,1267,55,26,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,4,6532,40,26,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,22,9460,40,17,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,14,3397,28,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,12,3062,35,24,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,44,1783,19,25,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,25,8886,64,23,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,48,6429,40,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,21,1819,23,28,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,3,4138,28,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,2,8308,30,27,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,22,1847,55,26,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,25,1588,75,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,44,2540,30,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,45,4165,6,27,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,19,2130,75,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,19,7960,40,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,25,6499,57,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,25,5751,67,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,34,8183,65,24,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,23,3122,55,24,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,21,5048,43,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,22,8932,65,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,21,3536,12,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,43,1687,23,27,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,22,3139,55,29,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,37,2183,20,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,41,7068,40,23,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,5,3233,30,30,train_text.parquet
8e0d8008-7247-45fd-a359-988318e21afc,22,6426,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,22,6781,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,14,1197,19,19,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,47,7687,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,3,7810,30,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,25,9114,30,27,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,43,2160,23,29,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,2,8811,40,29,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,2,4078,30,27,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,37,8995,64,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,10,3393,28,29,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,49,4633,55,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,22,4499,43,24,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,4,3243,55,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,19,9926,40,28,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,22,11702,72,29,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,15,3381,30,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,46,264,54,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,22,8646,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,2,1819,23,28,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,25,7687,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,45,654,30,17,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,33,9908,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,45,3153,55,26,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,25,7811,30,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,38,7960,40,24,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,22,71,45,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,29,2793,55,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,45,2538,22,25,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,25,7535,40,30,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,25,1653,55,29,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,45,2389,67,27,train_text.parquet
26f022c0-07d4-4166-aa3f-3e1053a1180b,37,2155,19,26,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,49,509,55,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,19,2928,5,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,50,1784,23,25,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,25,4816,41,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,13,3201,30,26,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,33,2430,55,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,25,9426,55,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,19,6526,40,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,22,8183,65,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,41,6781,40,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,13,5682,23,26,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,2,3393,28,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,2,7581,55,26,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,48,1673,19,20,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,35,2130,75,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,47,2752,19,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,4,2495,30,16,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,19,824,28,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,23,2858,55,28,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,47,7047,40,27,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,5,3728,30,28,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,10,4078,30,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,14,3411,28,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,25,10737,40,26,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,25,6341,40,22,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,28,883,30,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,47,3536,12,29,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,15,2232,23,28,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,42,3381,30,24,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,20,2228,30,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,46,6689,31,30,train_text.parquet
bffe60d5-ee56-468c-81e6-6c8a5eed5537,19,3406,28,27,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,45,7704,40,22,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,3,3744,30,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,18,3393,28,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,21,1863,55,29,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,48,655,19,25,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,19,360,55,28,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,14,11601,72,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,10,1686,21,26,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,5,3745,19,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,22,2793,55,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,19,8455,63,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,45,8969,64,27,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,36,1870,23,29,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,4,4166,6,28,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,25,72,45,29,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,15,4173,30,23,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,33,4269,32,22,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,18,282,73,29,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,24,8182,65,25,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,19,9008,65,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,44,1901,19,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,0,3059,35,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,19,895,23,20,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,37,848,19,26,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,22,9876,79,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,45,7238,57,26,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,11,1388,30,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,38,7498,21,17,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,18,2542,19,27,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,19,2761,30,30,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,8,6522,40,19,train_text.parquet
c5fe0d0b-59a6-4408-b085-ca8be4999c5b,30,9008,65,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,19,2624,55,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,30,8912,64,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,9,3413,28,26,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,16,1388,30,29,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,49,6429,40,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,48,7674,40,29,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,48,9151,40,27,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,35,8880,64,27,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,45,5586,37,22,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,19,1303,55,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,18,1677,30,28,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,2,8250,69,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,22,9426,55,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,45,3401,28,26,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,38,1901,19,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,23,1749,19,17,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,30,7810,30,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,5,677,30,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,25,5553,40,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,48,11479,40,27,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,15,11846,40,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,6,1612,30,27,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,41,2752,19,28,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,11,8183,65,29,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,25,11158,40,22,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,23,8308,30,27,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,47,3569,30,30,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,0,1178,30,28,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,28,3052,30,29,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,25,457,57,29,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,42,882,30,22,train_text.parquet
402aa4e2-7c5f-4381-a001-df38690e66ed,41,2166,23,26,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,23,6281,40,28,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,22,6467,19,26,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,47,3052,30,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,12,7960,40,23,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,43,4,40,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,25,7805,57,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,21,1818,23,26,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,48,4636,55,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,4,883,30,29,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,13,3061,35,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,44,825,30,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,37,2858,55,29,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,44,3060,35,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,45,7371,21,24,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,43,3823,19,28,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,25,2248,21,21,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,25,882,30,25,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,25,1497,21,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,48,579,55,29,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,37,1784,23,24,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,49,6890,55,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,25,10552,40,24,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,33,2928,5,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,15,6455,19,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,44,6455,19,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,21,2542,19,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,37,5554,40,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,22,2766,30,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,19,5392,40,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,10,6656,30,27,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,30,11600,72,30,train_text.parquet
5cb2e314-0cbc-4ce4-8bdf-dfa778fec5b1,29,6655,30,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,25,4117,75,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,42,2858,55,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,43,1879,19,26,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,38,3187,23,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,2,4138,28,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,22,1671,19,23,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,41,4743,55,22,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,47,2543,23,29,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,45,2197,55,24,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,13,8308,30,26,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,46,2113,76,22,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,20,1874,19,28,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,24,8572,63,25,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,36,2608,19,29,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,50,12232,83,26,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,37,1388,30,29,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,19,3138,55,29,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,30,3412,28,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,7,7318,49,30,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,45,990,55,24,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,48,1388,30,29,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,48,3639,19,23,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,5,5818,55,28,train_text.parquet
48d9e2c8-99fc-4b60-9f51-8a2bedb26594,14,3571,30,30,train_text.parquet
